id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,references,order,family,scientificName,Duplicated?,Native Status,C-value,order,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,Timeframe,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID
645892,Harvard University,NEBC,,PreservedSpecimen,fe570658-1c6b-4a50-aed0-f6cd167814f6,barcode-00551893,,Plantae|Charophyta|Streptophytina|Equisetopsida|Polypodiidae|Polypodiales|Onocleaceae|Matteuccia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=645892,Polypodiales,Athyriaceae,Matteuccia struthiopteris,,Native,6,1880,826941,(L.) Todaro,Matteuccia,,struthiopteris,,,,,Species,,,,,,,,M. L. Owen,,,1880-06-16,,Pre,6,16,168,,June 16 1880,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/18/14 21:05,fe570658-1c6b-4a50-aed0-f6cd167814f6,32,559c2fd3-5922-42c5-b757-57a68af68868
1242961,Harvard University,GH,,PreservedSpecimen,0edb7b0a-18e0-11e6-b5e0-001ec9fd629b,barcode-01024146,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Alismatales|Potamogetonaceae|Potamogeton,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1242961,Alismatales,Potamogetonaceae,Potamogeton nodosus,,Native,7,1864,830081,Poir.,Potamogeton,,nodosus,,,,,Species,,,,,,,,[no data available],,,1864-09-06,,Pre,9,6,250,,Sept. 6th 1864,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/13/16 3:55,0edb7b0a-18e0-11e6-b5e0-001ec9fd629b,30,c2d432f0-2db9-484d-8c03-89c4f165b61e
814622,Harvard University,GH,,PreservedSpecimen,5633a4ab-6612-42a2-a6c6-0c9b0a3fd287,barcode-00721108,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Malpighiales|Violaceae|Viola,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=814622,Malpighiales,Violaceae,Viola pubescens,,Native,6,1873,834472,Aiton,Viola,,pubescens,,,,,Species,,,,,,,,[no data available],,,1873-00-00,,Pre,0,0,,,1873,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/4/15 1:01,5633a4ab-6612-42a2-a6c6-0c9b0a3fd287,30,f9d9fd04-b4ad-48d6-a8c4-9f14c073508e
835943,Harvard University,NEBC,,PreservedSpecimen,ec3ae035-24ce-4a3b-88dc-868b78f72819,barcode-00714853,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Solanales|Convolvulaceae|Cuscuta,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=835943,Solanales,Convolvulaceae,Cuscuta gronovii,,Native,3,1877,820969,Willd. ex Schult.,Cuscuta,,gronovii,,,,,Species,,,,,,,,J. H. Pillsbury,,,1877-00-00,,Pre,0,,,,Sept. 1877,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,8/6/15 14:08,ec3ae035-24ce-4a3b-88dc-868b78f72819,32,e140bc5d-cba4-475b-9a2e-b41a381f9f4d
1044485,Harvard University,NEBC,,PreservedSpecimen,b21580af-b486-481b-8281-00da062b6a0e,barcode-00692087,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Asterales|Asteraceae|Symphyotrichum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1044485,Asterales,Asteraceae,Symphyotrichum ericoides,,Native,3,1880,833194,(L.) G.L. Nesom,Symphyotrichum,,ericoides,,,,,Species,,,,,,,,[no data available],,,1880-10-01,,Pre,10,1,275,,Oct. 1-1880,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/7/16 1:40,b21580af-b486-481b-8281-00da062b6a0e,32,c342f499-01ba-4056-a86d-04272dc1a078
788783,Harvard University,NEBC,,PreservedSpecimen,2e753c23-30ef-46c1-80c1-162934ae88ed,barcode-00722674,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Caryophyllaceae|Sagina,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=788783,Caryophyllales,Caryophyllaceae,Sagina decumbens,,Native,4,1884,831474,(Elliot) Torr. & A. Gray,Sagina,,decumbens,,,,,Species,,,,,,,,M. L. Owen,,,1884-00-00,,Pre,0,0,,,June 1884,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,8/7/15 9:16,2e753c23-30ef-46c1-80c1-162934ae88ed,32,21852fcb-d765-48e2-aaba-73fe77852dde
1322881,Brown,BRU,,PreservedSpecimen,71da3791-f882-420d-b883-21eb57573f2e,PBRU00020672,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Orobanchaceae|Castilleja,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1322881,Lamiales,Orobanchaceae,Castilleja coccinea,,Native,8,1892,819217,(L.) Spreng.,Castilleja,,coccinea,,,,,Species,,,,,,,,Miss Nettie Wordman,,,1892-06-04,,Pre,6,4,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden County,,near Springfield,,0,,,,,,,,,,,,,,,,,,,,,4/22/25 19:12,71da3791-f882-420d-b883-21eb57573f2e,26,6febb46f-ecf5-4fc7-9232-770f7ebb891e
744109,Harvard University,GH,,PreservedSpecimen,4a17ac46-3407-468a-a265-aa012ed64cc8,barcode-00685156,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Lamiaceae|Galeopsis,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=744109,Lamiales,Lamiaceae,Galeopsis bifida,,Non native,0,1865,823495,Boenn.,Galeopsis,,bifida,,,,,Species,,,,,,,,G. Thurber,,,1865-08-02,,Pre,8,2,214,,Aug 2 1865,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/11/14 18:58,4a17ac46-3407-468a-a265-aa012ed64cc8,30,132b1d6b-b461-4de9-88cb-7b013bcfb060
742219,Harvard University,NEBC,,PreservedSpecimen,207dae2d-e2c3-4239-92aa-3c2824f85266,barcode-00751108,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Geraniales|Geraniaceae|Geranium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=742219,Geraniales,Geraniaceae,Geranium pusillum,,Non native,0,1877,823727,L.,Geranium,,pusillum,,,,,Species,,,,,,,,W. H. Manning,,,1877-07-12,,Pre,7,12,193,,July 12 1877,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 22:01,207dae2d-e2c3-4239-92aa-3c2824f85266,32,97285bb1-4ba1-4905-8b6a-916596f1b51e
665176,Harvard University,GH,,PreservedSpecimen,44be08d6-a644-42e0-8090-a2257c749204,barcode-00582026,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Plantaginaceae|Plantago,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=665176,Lamiales,Plantaginaceae,Plantago aristata,,Non native,0,1879,829612,Michx.,Plantago,,aristata,,,,,Species,,,,,,,,[no data available],,,1879-06-27,,Pre,6,27,178,,"June 27, 1879",,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 7:27,44be08d6-a644-42e0-8090-a2257c749204,30,45f82f08-191c-4e37-bc9c-cdcb2629e8f3
665279,Harvard University,NEBC,,PreservedSpecimen,02d64005-585d-4c97-b261-1084eab18a19,barcode-00582150,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Plantaginaceae|Plantago,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=665279,Lamiales,Plantaginaceae,Plantago aristata,,Non native,0,1879,829612,Michx.,Plantago,,aristata,,,,,Species,,,,,,,,[no data available],,,1879-06-27,,Pre,6,27,178,,June 27 1879,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/25/15 23:03,02d64005-585d-4c97-b261-1084eab18a19,32,c5f69b09-b0d1-4966-aece-d9b6a2d36e58
742199,Harvard University,NEBC,,PreservedSpecimen,205e5e3b-e4e9-4630-b285-c00ebeb56862,barcode-00751088,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Geraniales|Geraniaceae|Geranium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=742199,Geraniales,Geraniaceae,Geranium molle,,Non native,0,1879,823722,L.,Geranium,,molle,,,,,Species,,,,,,,,M. L. Owen,,,1879-00-00,,Pre,0,0,,,1879,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 21:57,205e5e3b-e4e9-4630-b285-c00ebeb56862,32,9657eb7e-8207-4722-b5ab-13aa8a1e6c88
742220,Harvard University,NEBC,,PreservedSpecimen,e080da63-4c1c-4c65-90fa-00048e22fa17,barcode-00751109,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Geraniales|Geraniaceae|Geranium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=742220,Geraniales,Geraniaceae,Geranium pusillum,,Non native,0,1879,823727,L.,Geranium,,pusillum,,,,,Species,,,,,,,,M. L. Owen,,,1879-07-12,,Pre,7,12,193,,"July 12, 1879",,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/14/15 22:01,e080da63-4c1c-4c65-90fa-00048e22fa17,32,2bef2444-2dce-4309-94e9-0212b73e4484
742198,Harvard University,GH,,PreservedSpecimen,3a819e42-541f-4472-98e4-1081a0f5b458,barcode-00751087,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Geraniales|Geraniaceae|Geranium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=742198,Geraniales,Geraniaceae,Geranium molle,,Non native,0,1880,823722,L.,Geranium,,molle,,,,,Species,,,,,,,,M. L. Owen,,,1880-00-00,,Pre,0,0,,,1880,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/1/18 11:03,3a819e42-541f-4472-98e4-1081a0f5b458,30,05ff7eb9-2ba7-491b-9497-72008446df11
742218,Harvard University,GH,,PreservedSpecimen,4e25689c-14d6-40b9-bc73-ca3de4ced224,barcode-00751107,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Geraniales|Geraniaceae|Geranium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=742218,Geraniales,Geraniaceae,Geranium pusillum,,Non native,0,1880,823727,L.,Geranium,,pusillum,,,,,Species,,,,,,,,M. L. Owen,,,1880-00-00,,Pre,0,0,,,1880,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/1/18 11:04,4e25689c-14d6-40b9-bc73-ca3de4ced224,30,5c97d023-adf6-4907-aafa-599d10b5e125
665280,Harvard University,GH,,PreservedSpecimen,aedd9617-fed0-4cad-b85d-4e3a7856cad4,barcode-00582151,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Plantaginaceae|Plantago,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=665280,Lamiales,Plantaginaceae,Plantago aristata,,Non native,0,1885,829612,Michx.,Plantago,,aristata,,,,,Species,,,,,,,,[no data available],,,1885-00-00,,Pre,0,0,,,June 1885,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/25/15 23:03,aedd9617-fed0-4cad-b85d-4e3a7856cad4,30,8776fb35-725f-4291-b098-9dd302cc3223
16984,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00054580,CONN00054580,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Plantaginaceae|Plantago,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=16984,Lamiales,Plantaginaceae,Plantago patagonica,,Non native,0,1885,829631,Jacq.,Plantago,,patagonica,,,,,Species,,,,,,,,A. V. Burnham,,,1885-00-00,,Pre,0,0,,,Jun 1885,One small patch,,,,,,,,,,,,,,flowering,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,Springfield,Springfield,,0,,42.1,-72.55,,20000,"42°06' 00 N, 72°33' 00 W",,,"no date. Topozone. TopoZone.com © Maps a la carte, Inc. - All rights reserved.",,,,,,,,,,,,5/22/12 0:00,CONN00054580,2,0286aa9e-fe4f-4125-bafe-339e950af98f
651624,Harvard University,NEBC,,PreservedSpecimen,86494e1e-98f6-4019-8e29-18381e52f0e7,barcode-00594647,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Elymus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=651624,Poales,Poaceae,Elymus repens,,Non native,0,1885,822149,(L.) Gould,Elymus,,repens,,,,,Species,,,,,,,,W. Deane,,,1885-00-00,,Pre,0,0,,,1885,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/19/14 5:13,86494e1e-98f6-4019-8e29-18381e52f0e7,32,8e96c4db-2b22-4a52-8e08-445a9856fe2f
16875,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00054142,CONN00054142,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Malvales|Cistaceae|Lechea,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=16875,Malvales,Cistaceae,Lechea major,,Non native,0,1886,885083,L.,Lechea,,major,,,,,Species,,,,,,,,Maria L. Owen,,,1886-10-01,,Pre,10,1,274,,1 Oct 1886,,,,,,,,,,,,,,,fruiting,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,Springfield,Springfield,,0,,42.1,-72.55,,,"42°06' 00 N, 72°33' 00 W",,,,,,,,,,,,,,,4/29/10 0:00,CONN00054142,2,0094da6c-0c5e-4e24-9868-b8c1300bdc62
653845,Harvard University,GH,,PreservedSpecimen,c64562d4-1205-42f2-b8e9-d4b2da27b62d,barcode-00594313,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Eleusine,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=653845,Poales,Poaceae,Eleusine indica,,Non native,0,1886,822118,(L.) Gaertn.,Eleusine,,indica,,,,,Species,,,,,,,,M. L. Owen,,,1886-09-01,,Pre,9,1,244,,Sept. 1-1886,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/19/14 4:21,c64562d4-1205-42f2-b8e9-d4b2da27b62d,30,88143bdb-e4c7-4452-b4f0-f231f0d300b5
653846,Harvard University,NEBC,,PreservedSpecimen,02b03e0c-2280-4070-badb-3ce62c64fa44,barcode-00594314,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Eleusine,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=653846,Poales,Poaceae,Eleusine indica,,Non native,0,1886,822118,(L.) Gaertn.,Eleusine,,indica,,,,,Species,,,,,,,,M. L. Owen,,,1886-09-01,,Pre,9,1,244,,Sept. 1 1886,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/19/14 4:21,02b03e0c-2280-4070-badb-3ce62c64fa44,32,01b014e7-de1d-4bb6-833f-d4864d186abe
682632,Harvard University,NEBC,,PreservedSpecimen,4e21f20d-605e-4253-8c5a-d020965e1a38,barcode-00535367,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Asterales|Asteraceae|Galinsoga,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=682632,Asterales,Asteraceae,Galinsoga parviflora,,Non native,0,1888,823498,Cav.,Galinsoga,,parviflora,,,,,Species,,,,,,,,M. L. Owen,,,1888-07-10,,Pre,7,10,192,,July 10-1888,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,11/11/14 12:54,4e21f20d-605e-4253-8c5a-d020965e1a38,32,48c96b5e-d3d3-461d-b6c0-d9e5c86a6291
954562,Harvard University,NEBC,,PreservedSpecimen,30a7ecee-28a6-11e5-b5e0-001ec9fd629b,barcode-00752962,,Plantae|Charophyta|Streptophytina|Equisetopsida|Polypodiidae|Salviniales|Salviniaceae|Azolla,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=954562,Salviniales,Azollaceae,Azolla caroliniana,,Non native,0,1892,817661,Willd.,Azolla,,caroliniana,,,,,Species,,,,,,,,M. L. Owen,,,1892-00-00,,Pre,0,0,,,1892,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/12/15 10:56,30a7ecee-28a6-11e5-b5e0-001ec9fd629b,32,fa3b88a8-cd48-4f2b-b949-9bc12feea640
3321980,Academy of Natural Sciences of Philadelphia,PH,,PreservedSpecimen,e3f6104b-d0e6-46e6-b6b9-e0fee2ade1c3,PH00815446,606801,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Amaranthaceae|Amaranthus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=3321980,Caryophyllales,Amaranthaceae,Amaranthus spinosus,,Non native,0,1879,816269,L.,Amaranthus,,spinosus,,,,,Species,,,,,,,,J.H.P.,,s.n.,1879-09-12,,Pre,9,12,255,,"Sept. 12, 1879",Herbarium of E.J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,,Massachusetts,Hampden,,Springfield,,0,,,,,,,,,,,,,,,,,,Amaranthus spinosus,,,3/7/24 16:14,31555436,13,5cc0d367-8392-4277-91eb-d639de83b321
681373,Harvard University,GH,,PreservedSpecimen,a6b7a685-0662-4a8c-a2f1-04a1b407a279,barcode-00534146,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Lathyrus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=681373,Fabales,Fabaceae,Lathyrus pratensis,,Non native,0,1886,825521,L.,Lathyrus,,pratensis,,,,,Species,,,,,,,,M. L. Owen,,,1886-06-17,,Pre,6,17,168,,June 17-1886,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/28/15 2:37,a6b7a685-0662-4a8c-a2f1-04a1b407a279,30,651e0b6e-5303-4894-ac1c-0dae5e45997e
681374,Harvard University,GH,,PreservedSpecimen,8247541b-fa96-40a4-98ae-d617ac4e70bb,barcode-00534147,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Lathyrus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=681374,Fabales,Fabaceae,Lathyrus pratensis,,Non native,0,1886,825521,L.,Lathyrus,,pratensis,,,,,Species,,,,,,,,M. L. Owen,,,1886-06-17,,Pre,6,17,168,,June 17-1886,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/28/15 2:38,8247541b-fa96-40a4-98ae-d617ac4e70bb,30,c652b305-26c9-4e0c-bd85-29ce208cacbf
681379,Harvard University,NEBC,,PreservedSpecimen,74ab4e60-447c-4a02-bad5-4ea0f27372c3,barcode-00534152,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Lathyrus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=681379,Fabales,Fabaceae,Lathyrus pratensis,,Non native,0,1885,825521,L.,Lathyrus,,pratensis,,,,,Species,,,,,,,,M. L. Owen,,,1886-06-17,,Pre,6,17,168,,June 17 1886,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/28/15 2:39,74ab4e60-447c-4a02-bad5-4ea0f27372c3,32,21e6b573-744b-4fb4-b9a8-a98d62f09126
